timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
3770159,282.29,39.17,97980.0,1.16416
3781052,282.63,39.17,97976.0,1.16412
3801795,282.459,39.18,97978.0,1.16414
3813100,282.202,39.18,97981.0,1.16418
3823435,282.546,39.18,97977.0,1.16413
3845130,281.946,39.18,97984.0,1.16421
3855447,282.033,39.18,97983.0,1.1642
3865577,282.718,39.18,97975.0,1.16411
3887448,281.946,39.19,97984.0,1.16421
3898146,282.802,39.19,97974.0,1.16409
3909069,282.374,39.19,97979.0,1.16415
3930468,282.374,39.19,97979.0,1.16415
3941437,282.718,39.19,97975.0,1.16411
3951435,282.459,39.19,97978.0,1.16414
3973050,282.459,39.19,97978.0,1.16414
3983436,282.202,39.19,97981.0,1.16418
3993493,282.718,39.19,97975.0,1.16411
4015448,282.118,39.19,97982.0,1.16419
4026448,282.118,39.19,97982.0,1.16419
4037480,282.546,39.19,97977.0,1.16413
4058471,282.29,39.2,97980.0,1.16416
4069115,282.29,39.2,97980.0,1.16416
4079444,282.29,39.2,97980.0,1.16416
4101130,282.033,39.2,97983.0,1.1642
4111436,282.29,39.2,97980.0,1.16416
4121576,282.459,39.2,97978.0,1.16414
4143742,281.946,39.2,97984.0,1.16421
4154283,282.546,39.2,97977.0,1.16413
4165296,282.374,39.2,97979.0,1.16415
4186455,282.459,39.21,97978.0,1.16414
4197131,282.374,39.21,97979.0,1.16415
4207435,282.202,39.21,97981.0,1.16418
4229137,282.63,39.21,97976.0,1.16412
4239482,282.63,39.21,97976.0,1.16412
4249653,282.374,39.21,97979.0,1.16415
4271448,282.118,39.22,97982.0,1.16419
4282350,282.202,39.22,97981.0,1.16418
4293106,282.118,39.22,97982.0,1.16419
4313478,282.63,39.22,97976.0,1.16412
4325167,282.459,39.22,97978.0,1.16414
4335447,282.202,39.22,97981.0,1.16418
4357130,282.033,39.22,97983.0,1.1642
4367449,282.63,39.22,97976.0,1.16412
4377578,282.546,39.22,97977.0,1.16413
4399446,282.546,39.23,97977.0,1.16413
4410374,281.518,39.23,97989.0,1.16427
4421158,282.202,39.23,97981.0,1.16418
4441536,282.459,39.23,97978.0,1.16414
4453031,281.862,39.23,97985.0,1.16422
4463438,282.718,39.23,97975.0,1.16411
4485439,281.946,39.23,97984.0,1.16421
4496470,282.374,39.23,97979.0,1.16415
4507461,282.459,39.23,97978.0,1.16414
4529474,282.118,39.23,97982.0,1.16419
4539819,282.118,39.23,97982.0,1.16419
4550711,281.862,39.23,97985.0,1.16422
4572469,282.546,39.23,97977.0,1.16413
4582712,282.374,39.23,97979.0,1.16415
4593447,282.374,39.23,97979.0,1.16415
4614452,282.118,39.24,97982.0,1.16419
4625482,281.946,39.24,97984.0,1.16421
4636501,282.546,39.24,97977.0,1.16413
4658439,282.118,39.24,97982.0,1.16419
4669018,282.374,39.24,97979.0,1.16415
4679523,282.459,39.24,97978.0,1.16414
4701437,281.946,39.24,97984.0,1.16421
4711534,282.63,39.24,97976.0,1.16412
4722435,282.29,39.24,97980.0,1.16416
4743536,281.946,39.25,97984.0,1.16421
4754442,281.862,39.25,97985.0,1.16422
4765447,282.718,39.25,97975.0,1.16411
4786447,282.033,39.24,97983.0,1.1642
4796701,282.29,39.24,97980.0,1.16416
4807722,282.29,39.24,97980.0,1.16416
4829455,282.118,39.25,97982.0,1.16419
4840535,282.118,39.25,97982.0,1.16419
4851933,282.118,39.25,97982.0,1.16419
4873443,282.202,39.25,97981.0,1.16418
4884498,282.374,39.25,97979.0,1.16415
4895509,282.29,39.25,97980.0,1.16416
4917448,282.29,39.25,97980.0,1.16416
4928493,282.29,39.25,97980.0,1.16416
4940798,282.202,39.25,97981.0,1.16418
4962478,282.118,39.25,97982.0,1.16419
4973435,282.459,39.25,97978.0,1.16414
4984582,282.459,39.25,97978.0,1.16414
5005471,281.69,39.26,97987.0,1.16425
5015547,282.118,39.26,97982.0,1.16419
5026477,282.202,39.26,97981.0,1.16418
5048497,282.202,39.26,97981.0,1.16418
5058437,282.118,39.26,97982.0,1.16419
5069483,282.374,39.26,97979.0,1.16415
5090447,281.946,39.26,97984.0,1.16421
5100615,281.946,39.26,97984.0,1.16421
5111533,281.946,39.26,97984.0,1.16421
5132662,282.374,39.26,97979.0,1.16415
5143734,282.718,39.26,97975.0,1.16411
5154550,281.946,39.26,97984.0,1.16421
5175544,282.29,39.27,97980.0,1.16416
5186447,282.033,39.27,97983.0,1.1642
5197478,282.033,39.27,97983.0,1.1642
5218444,282.033,39.27,97983.0,1.1642
5228577,282.033,39.27,97983.0,1.1642
5239488,282.118,39.27,97982.0,1.16419
5261447,281.862,39.27,97985.0,1.16422
5272866,282.459,39.27,97978.0,1.16414
5284134,281.774,39.27,97986.0,1.16424
5305436,282.374,39.27,97979.0,1.16415
5316469,282.202,39.27,97981.0,1.16418
5327532,282.033,39.27,97983.0,1.1642
5349436,282.546,39.27,97977.0,1.16413
5359545,282.29,39.27,97980.0,1.16416
5370478,282.63,39.27,97976.0,1.16412
5392499,282.374,39.28,97979.0,1.16415
5402439,281.946,39.28,97984.0,1.16421
5413438,281.946,39.28,97984.0,1.16421
5434461,282.718,39.29,97975.0,1.16411
5445494,282.118,39.29,97982.0,1.16419
5456533,282.718,39.29,97975.0,1.16411
5478493,282.202,39.28,97981.0,1.16418
5489436,282.374,39.28,97979.0,1.16415
5500517,282.459,39.28,97978.0,1.16414
5522450,282.459,39.29,97978.0,1.16414
5533449,282.202,39.29,97981.0,1.16418
5543540,281.946,39.29,97984.0,1.16421
5565447,281.946,39.29,97984.0,1.16421
5576573,282.29,39.29,97980.0,1.16416
5588557,281.946,39.29,97984.0,1.16421
5610449,282.374,39.29,97979.0,1.16415
5621467,282.374,39.29,97979.0,1.16415
5632539,282.802,39.29,97974.0,1.16409
5654449,282.202,39.29,97981.0,1.16418
5665449,282.374,39.29,97979.0,1.16415
5676594,281.862,39.29,97985.0,1.16422
5698450,282.374,39.29,97979.0,1.16415
5709450,282.033,39.29,97983.0,1.1642
5720544,282.29,39.29,97980.0,1.16416
5742517,281.862,39.29,97985.0,1.16422
5753435,282.374,39.29,97979.0,1.16415
5764786,281.946,39.29,97984.0,1.16421
5788542,281.862,39.29,97985.0,1.16422
5799795,282.374,39.29,97979.0,1.16415
5810450,282.033,39.29,97983.0,1.1642
5832582,282.29,39.3,97980.0,1.16416
5842445,281.946,39.3,97984.0,1.16421
5853437,282.63,39.3,97976.0,1.16412
5876519,281.774,39.3,97986.0,1.16424
5887579,282.202,39.3,97981.0,1.16418
5898450,282.29,39.3,97980.0,1.16416
5920536,281.774,39.3,97986.0,1.16424
5930437,282.374,39.3,97979.0,1.16415
5940554,282.118,39.3,97982.0,1.16419
5962435,282.202,39.3,97981.0,1.16418
5973481,282.29,39.3,97980.0,1.16416
5984521,282.202,39.3,97981.0,1.16418
6005448,282.459,39.31,97978.0,1.16414
6016589,282.29,39.31,97980.0,1.16416
6027439,282.033,39.31,97983.0,1.1642
6049073,282.374,39.31,97979.0,1.16415
6059439,282.29,39.31,97980.0,1.16416
6069493,282.374,39.31,97979.0,1.16415
6091448,282.374,39.31,97979.0,1.16415
6102386,282.033,39.31,97983.0,1.1642
6113065,282.118,39.31,97982.0,1.16419
6133735,281.946,39.32,97984.0,1.16421
6145069,282.374,39.32,97979.0,1.16415
6155446,281.946,39.32,97984.0,1.16421
6177046,282.033,39.32,97983.0,1.1642
6187446,282.202,39.32,97981.0,1.16418
6197508,282.29,39.32,97980.0,1.16416
6219450,282.033,39.32,97983.0,1.1642
6230416,282.202,39.32,97981.0,1.16418
6241067,282.546,39.32,97977.0,1.16413
6261538,282.033,39.32,97983.0,1.1642
6273130,282.202,39.32,97981.0,1.16418
6283436,282.29,39.32,97980.0,1.16416
6305134,282.118,39.32,97982.0,1.16419
6315435,282.459,39.32,97978.0,1.16414
6325730,282.459,39.32,97978.0,1.16414
6347498,281.862,39.33,97985.0,1.16422
6358351,282.118,39.33,97982.0,1.16419
6369405,282.374,39.33,97979.0,1.16415
6393141,282.202,39.33,97981.0,1.16418
6403435,282.29,39.33,97980.0,1.16416
6413489,281.946,39.33,97984.0,1.16421
6435435,281.862,39.33,97985.0,1.16422
6445521,282.29,39.33,97980.0,1.16416
6457124,282.374,39.33,97979.0,1.16415
6478578,281.774,39.33,97986.0,1.16424
6489099,282.546,39.33,97977.0,1.16413
6499545,281.774,39.33,97986.0,1.16424
6521381,281.69,39.33,97987.0,1.16425
6531436,282.546,39.33,97977.0,1.16413
6541715,282.118,39.33,97982.0,1.16419
6563447,281.946,39.34,97984.0,1.16421
6573956,281.349,39.34,97991.0,1.1643
6585146,282.202,39.34,97981.0,1.16418
6606439,282.374,39.34,97979.0,1.16415
6617102,282.033,39.34,97983.0,1.1642
6627476,282.459,39.34,97978.0,1.16414
6649137,282.29,39.34,97980.0,1.16416
6659481,282.033,39.34,97983.0,1.1642
6669536,281.946,39.34,97984.0,1.16421
6691435,281.69,39.34,97987.0,1.16425
6702268,282.118,39.34,97982.0,1.16419
6713115,281.69,39.34,97987.0,1.16425
6733514,281.946,39.34,97984.0,1.16421
6745091,282.202,39.34,97981.0,1.16418
6755436,282.546,39.34,97977.0,1.16413
6777113,282.29,39.34,97980.0,1.16416
6787474,282.202,39.34,97981.0,1.16418
6797742,282.718,39.34,97975.0,1.16411
6821527,282.118,39.35,97982.0,1.16419
6833114,282.29,39.35,97980.0,1.16416
6843446,282.202,39.35,97981.0,1.16418
6865055,281.946,39.34,97984.0,1.16421
6875435,282.459,39.34,97978.0,1.16414
6885486,282.718,39.34,97975.0,1.16411
6907436,282.033,39.35,97983.0,1.1642
6918472,281.862,39.35,97985.0,1.16422
6929051,282.033,39.35,97983.0,1.1642
6950483,281.946,39.35,97984.0,1.16421
6961093,282.202,39.35,97981.0,1.16418
6971469,282.118,39.35,97982.0,1.16419
6993101,281.862,39.35,97985.0,1.16422
7003545,282.459,39.35,97978.0,1.16414
7013632,282.459,39.35,97978.0,1.16414
7035435,281.946,39.36,97984.0,1.16421
7046146,282.374,39.36,97979.0,1.16415
7057060,282.033,39.36,97983.0,1.1642
7078463,282.118,39.35,97982.0,1.16419
7089348,281.69,39.35,97987.0,1.16425
7099435,282.29,39.35,97980.0,1.16416
7121099,282.033,39.36,97983.0,1.1642
7131435,281.774,39.36,97986.0,1.16424
7141624,282.033,39.36,97983.0,1.1642
7163435,281.946,39.36,97984.0,1.16421
7174309,282.202,39.36,97981.0,1.16418
7185091,282.118,39.36,97982.0,1.16419
7206435,282.29,39.36,97980.0,1.16416
7217131,282.118,39.36,97982.0,1.16419
7227456,282.63,39.36,97976.0,1.16412
7247464,281.946,39.36,97984.0,1.16421
7258435,282.202,39.36,97981.0,1.16418
7269570,282.718,39.36,97975.0,1.16411
7291447,282.033,39.37,97983.0,1.1642
7302315,282.033,39.37,97983.0,1.1642
7313109,282.033,39.37,97983.0,1.1642
7334437,282.033,39.37,97983.0,1.1642
7345112,282.29,39.37,97980.0,1.16416
7355446,282.29,39.37,97980.0,1.16416
7377099,282.546,39.37,97977.0,1.16413
7387510,281.862,39.37,97985.0,1.16422
7397761,282.202,39.37,97981.0,1.16418
7419487,281.946,39.38,97984.0,1.16421
7429875,281.774,39.38,97986.0,1.16424
7441146,282.033,39.38,97983.0,1.1642
7462101,281.774,39.38,97986.0,1.16424
7473109,281.862,39.38,97985.0,1.16422
7483436,282.118,39.38,97982.0,1.16419
7505115,282.118,39.37,97982.0,1.16419
7515493,282.118,39.37,97982.0,1.16419
7525715,282.374,39.37,97979.0,1.16415
7547436,282.033,39.38,97983.0,1.1642
7557906,282.202,39.38,97981.0,1.16418
7569270,282.202,39.38,97981.0,1.16418
7589491,282.202,39.38,97981.0,1.16418
7601144,281.774,39.38,97986.0,1.16424
7611447,282.29,39.38,97980.0,1.16416
7633123,282.374,39.38,97979.0,1.16415
7643486,282.202,39.38,97981.0,1.16418
7654508,282.033,39.38,97983.0,1.1642
7675505,281.862,39.38,97985.0,1.16422
7685859,282.118,39.38,97982.0,1.16419
7696589,281.69,39.38,97987.0,1.16425
7717503,282.118,39.39,97982.0,1.16419
7727990,282.374,39.39,97979.0,1.16415
7738975,282.718,39.39,97975.0,1.16411
7760493,282.29,39.38,97980.0,1.16416
7771460,282.118,39.38,97982.0,1.16419
7781469,282.033,39.38,97983.0,1.1642
7803484,282.374,39.39,97979.0,1.16415
7815548,282.459,39.39,97978.0,1.16414
7826672,281.946,39.39,97984.0,1.16421
7848535,282.033,39.39,97983.0,1.1642
7859489,282.033,39.39,97983.0,1.1642
7871896,282.718,39.39,97975.0,1.16411
7893446,281.774,39.39,97986.0,1.16424
7904622,282.29,39.39,97980.0,1.16416
7915445,281.774,39.39,97986.0,1.16424
7936517,282.202,39.39,97981.0,1.16418
7946656,281.946,39.39,97984.0,1.16421
7957480,282.374,39.39,97979.0,1.16415
7979444,281.946,39.39,97984.0,1.16421
7989469,282.374,39.39,97979.0,1.16415
8000524,282.118,39.39,97982.0,1.16419
8021447,281.774,39.4,97986.0,1.16424
8032194,282.118,39.4,97982.0,1.16419
8042710,282.202,39.4,97981.0,1.16418
8064516,282.374,39.4,97979.0,1.16415
8074921,282.118,39.4,97982.0,1.16419
8085436,282.033,39.4,97983.0,1.1642
8106719,281.862,39.4,97985.0,1.16422
8117435,282.202,39.4,97981.0,1.16418
8128536,282.546,39.4,97977.0,1.16413
8151134,282.033,39.4,97983.0,1.1642
8161437,281.69,39.4,97987.0,1.16425
8172577,281.69,39.4,97987.0,1.16425
8194734,282.202,39.4,97981.0,1.16418
8205453,282.374,39.4,97979.0,1.16415
8215824,282.374,39.4,97979.0,1.16415
8237513,282.118,39.4,97982.0,1.16419
8248559,282.033,39.4,97983.0,1.1642
8259541,281.69,39.4,97987.0,1.16425
8280579,281.605,39.41,97988.0,1.16426
8291096,282.202,39.41,97981.0,1.16418
8301483,281.946,39.41,97984.0,1.16421
8323031,282.459,39.41,97978.0,1.16414
8333448,282.033,39.41,97983.0,1.1642
8344493,282.033,39.41,97983.0,1.1642
8365435,282.118,39.41,97982.0,1.16419
8376027,282.29,39.41,97980.0,1.16416
8387082,282.118,39.41,97982.0,1.16419
8407570,282.033,39.41,97983.0,1.1642
8419024,282.033,39.41,97983.0,1.1642
8429435,282.374,39.41,97979.0,1.16415
8451017,282.29,39.41,97980.0,1.16416
8461441,282.202,39.41,97981.0,1.16418
8472469,282.202,39.41,97981.0,1.16418
8493438,281.349,39.42,97991.0,1.1643
8503890,282.118,39.42,97982.0,1.16419
8514980,282.63,39.42,97976.0,1.16412
8535455,282.29,39.41,97980.0,1.16416
8546980,282.202,39.41,97981.0,1.16418
8557455,282.118,39.41,97982.0,1.16419
8579930,281.946,39.42,97984.0,1.16421
8590482,281.69,39.42,97987.0,1.16425
8601440,282.033,39.42,97983.0,1.1642
8623449,281.862,39.42,97985.0,1.16422
8634467,282.63,39.42,97976.0,1.16412
8645436,281.774,39.42,97986.0,1.16424
8666435,282.202,39.42,97981.0,1.16418
8676577,282.202,39.42,97981.0,1.16418
8687466,282.29,39.42,97980.0,1.16416
8708576,281.862,39.42,97985.0,1.16422
8719450,281.862,39.42,97985.0,1.16422
8730436,282.118,39.42,97982.0,1.16419
8752813,282.033,39.42,97983.0,1.1642
8763476,282.118,39.42,97982.0,1.16419
8774446,282.374,39.42,97979.0,1.16415
8796585,282.118,39.43,97982.0,1.16419
8807446,281.774,39.43,97986.0,1.16424
8818482,282.033,39.43,97983.0,1.1642
8839479,282.718,39.42,97975.0,1.16411
8850436,282.29,39.42,97980.0,1.16416
8860715,281.946,39.42,97984.0,1.16421
8882701,281.862,39.43,97985.0,1.16422
8894236,282.202,39.43,97981.0,1.16418
8904529,282.459,39.43,97978.0,1.16414
8926201,281.774,39.43,97986.0,1.16424
8936529,281.946,39.43,97984.0,1.16421
8946451,282.202,39.43,97981.0,1.16418
8968581,282.459,39.43,97978.0,1.16414
8979053,282.374,39.43,97979.0,1.16415
8990324,282.459,39.43,97978.0,1.16414
9011437,282.202,39.43,97981.0,1.16418
9022204,282.118,39.43,97982.0,1.16419
9032529,282.033,39.43,97983.0,1.1642
9054225,282.202,39.44,97981.0,1.16418
9064543,281.862,39.44,97985.0,1.16422
9074544,282.118,39.44,97982.0,1.16419
9096552,282.033,39.44,97983.0,1.1642
9107257,282.202,39.44,97981.0,1.16418
9118283,281.862,39.44,97985.0,1.16422
9139437,281.946,39.44,97984.0,1.16421
9150295,282.202,39.44,97981.0,1.16418
9160544,281.946,39.44,97984.0,1.16421
9182326,281.774,39.44,97986.0,1.16424
9192585,282.459,39.44,97978.0,1.16414
9202474,281.862,39.44,97985.0,1.16422
9224575,281.605,39.45,97988.0,1.16426
9235307,282.118,39.45,97982.0,1.16419
9246243,281.946,39.45,97984.0,1.16421
9266582,282.118,39.44,97982.0,1.16419
9278314,282.459,39.44,97978.0,1.16414
9288572,282.118,39.44,97982.0,1.16419
9310445,282.118,39.45,97982.0,1.16419
9320502,282.033,39.45,97983.0,1.1642
9331157,282.29,39.45,97980.0,1.16416
9352492,282.29,39.45,97980.0,1.16416
9363138,281.862,39.45,97985.0,1.16422
9374277,282.033,39.45,97983.0,1.1642
9395435,282.374,39.44,97979.0,1.16415
9406438,282.202,39.44,97981.0,1.16418
9416541,282.459,39.44,97978.0,1.16414
9438241,282.033,39.45,97983.0,1.1642
9448522,282.033,39.45,97983.0,1.1642
9458974,282.29,39.45,97980.0,1.16416
9479435,282.374,39.45,97979.0,1.16415
9491160,282.202,39.45,97981.0,1.16418
9502183,281.862,39.45,97985.0,1.16422
9523452,282.033,39.46,97983.0,1.1642
9534450,281.774,39.46,97986.0,1.16424
9544530,282.29,39.46,97980.0,1.16416
9566486,281.946,39.46,97984.0,1.16421
9576536,281.862,39.46,97985.0,1.16422
9586493,282.459,39.46,97978.0,1.16414
9608517,281.774,39.46,97986.0,1.16424
9619031,281.946,39.46,97984.0,1.16421
9630257,282.202,39.46,97981.0,1.16418
9651440,282.374,39.46,97979.0,1.16415
9662290,282.29,39.46,97980.0,1.16416
9671448,281.774,39.46,97986.0,1.16424
9694217,281.862,39.46,97985.0,1.16422
9704536,282.118,39.46,97982.0,1.16419
9715198,282.29,39.46,97980.0,1.16416
9736538,282.29,39.46,97980.0,1.16416
9747042,282.118,39.46,97982.0,1.16419
9758218,282.459,39.46,97978.0,1.16414
9779435,282.459,39.46,97978.0,1.16414
9790269,282.118,39.46,97982.0,1.16419
9800523,282.459,39.46,97978.0,1.16414
9823435,282.718,39.46,97975.0,1.16411
9835236,282.118,39.46,97982.0,1.16419
9846170,282.033,39.46,97983.0,1.1642
9866454,282.033,39.47,97983.0,1.1642
9878295,281.862,39.47,97985.0,1.16422
9888527,281.946,39.47,97984.0,1.16421
9910262,282.202,39.47,97981.0,1.16418
9920545,282.718,39.47,97975.0,1.16411
9931253,282.202,39.47,97981.0,1.16418
9952530,282.118,39.47,97982.0,1.16419
9963437,281.774,39.47,97986.0,1.16424
9974222,281.946,39.47,97984.0,1.16421
9995435,282.118,39.47,97982.0,1.16419
10006202,282.374,39.47,97979.0,1.16415
10016533,281.946,39.47,97984.0,1.16421
10038257,281.946,39.47,97984.0,1.16421
10048496,282.546,39.47,97977.0,1.16413
10058541,282.033,39.47,97983.0,1.1642
10080492,282.033,39.48,97983.0,1.1642
10091435,281.69,39.48,97987.0,1.16425
10102259,282.29,39.48,97980.0,1.16416
10122665,282.118,39.47,97982.0,1.16419
10134301,281.605,39.47,97988.0,1.16426
10144493,282.459,39.47,97978.0,1.16414
10166301,282.118,39.47,97982.0,1.16419
10176496,282.118,39.47,97982.0,1.16419
10186483,282.118,39.47,97982.0,1.16419
10208548,282.202,39.48,97981.0,1.16418
10219285,282.033,39.48,97983.0,1.1642
10230275,282.118,39.48,97982.0,1.16419
10250599,282.29,39.48,97980.0,1.16416
10261446,282.033,39.48,97983.0,1.1642
10272564,282.033,39.48,97983.0,1.1642
10294978,282.118,39.49,97982.0,1.16419
10305435,282.202,39.49,97981.0,1.16418
10317460,281.862,39.49,97985.0,1.16422
10339447,282.374,39.49,97979.0,1.16415
10349955,282.118,39.49,97982.0,1.16419
10360735,282.033,39.49,97983.0,1.1642
10382435,282.546,39.48,97977.0,1.16413
10392731,282.459,39.48,97978.0,1.16414
10403437,281.69,39.48,97987.0,1.16425
10424627,281.946,39.49,97984.0,1.16421
10435447,282.29,39.49,97980.0,1.16416
10446435,282.374,39.49,97979.0,1.16415
10467447,282.459,39.49,97978.0,1.16414
10477661,281.605,39.49,97988.0,1.16426
10488696,282.118,39.49,97982.0,1.16419
10510438,281.69,39.49,97987.0,1.16425
10520684,282.118,39.49,97982.0,1.16419
10531447,281.774,39.49,97986.0,1.16424
10552585,282.033,39.49,97983.0,1.1642
10563448,282.202,39.49,97981.0,1.16418
10574450,282.374,39.49,97979.0,1.16415
10595435,282.374,39.49,97979.0,1.16415
10605459,282.718,39.49,97975.0,1.16411
10616635,282.202,39.49,97981.0,1.16418
10638435,282.546,39.49,97977.0,1.16413
10648656,281.946,39.49,97984.0,1.16421
10659435,282.459,39.49,97978.0,1.16414
10680659,282.033,39.5,97983.0,1.1642
10691521,281.774,39.5,97986.0,1.16424
10702439,282.459,39.5,97978.0,1.16414
10723448,281.774,39.5,97986.0,1.16424
10733750,281.605,39.5,97988.0,1.16426
10744643,281.862,39.5,97985.0,1.16422
10766435,282.374,39.5,97979.0,1.16415
10776736,281.946,39.5,97984.0,1.16421
10787446,282.374,39.5,97979.0,1.16415
10808595,282.374,39.5,97979.0,1.16415
10819447,282.374,39.5,97979.0,1.16415
10830435,282.202,39.5,97981.0,1.16418
10852858,282.118,39.5,97982.0,1.16419
10863464,282.546,39.5,97977.0,1.16413
10874435,281.946,39.5,97984.0,1.16421
10896560,282.546,39.5,97977.0,1.16413
10907469,282.033,39.5,97983.0,1.1642
10918479,282.202,39.5,97981.0,1.16418
10939491,282.118,39.5,97982.0,1.16419
10950435,282.546,39.5,97977.0,1.16413
10961444,281.774,39.5,97986.0,1.16424
10982435,281.862,39.5,97985.0,1.16422
10993436,282.29,39.5,97980.0,1.16416
11004816,282.29,39.5,97980.0,1.16416
11026446,282.546,39.5,97977.0,1.16413
11037437,282.202,39.5,97981.0,1.16418
11048622,282.118,39.5,97982.0,1.16419
11070456,281.69,39.51,97987.0,1.16425
11080682,281.946,39.51,97984.0,1.16421
11091449,282.118,39.51,97982.0,1.16419
11113435,282.459,39.51,97978.0,1.16414
11123437,282.202,39.51,97981.0,1.16418
11134435,282.202,39.51,97981.0,1.16418
11155435,281.946,39.51,97984.0,1.16421
11165658,282.29,39.51,97980.0,1.16416
11176647,281.946,39.51,97984.0,1.16421
11198467,282.202,39.51,97981.0,1.16418
11209443,281.862,39.51,97985.0,1.16422
11220985,282.29,39.51,97980.0,1.16416
11242435,281.518,39.51,97989.0,1.16427
11253437,282.202,39.51,97981.0,1.16418
11264663,282.29,39.51,97980.0,1.16416
11286435,282.033,39.52,97983.0,1.1642
11297437,281.946,39.52,97984.0,1.16421
11309828,282.033,39.52,97983.0,1.1642
11331448,281.69,39.52,97987.0,1.16425
11342435,281.862,39.52,97985.0,1.16422
11353484,282.202,39.52,97981.0,1.16418
11374479,282.29,39.51,97980.0,1.16416
11384653,281.862,39.51,97985.0,1.16422
11395491,282.033,39.51,97983.0,1.1642
11417435,282.033,39.52,97983.0,1.1642
11427455,282.63,39.52,97976.0,1.16412
11438435,282.29,39.52,97980.0,1.16416
11459449,282.29,39.52,97980.0,1.16416
11469698,282.033,39.52,97983.0,1.1642
11480669,282.29,39.52,97980.0,1.16416
11502435,281.774,39.52,97986.0,1.16424
11513437,282.202,39.52,97981.0,1.16418
11524871,282.118,39.52,97982.0,1.16419
11546441,281.774,39.52,97986.0,1.16424
11557679,281.774,39.52,97986.0,1.16424
11569358,282.374,39.52,97979.0,1.16415
11589853,282.546,39.52,97977.0,1.16413
11601380,282.29,39.52,97980.0,1.16416
11611444,282.118,39.52,97982.0,1.16419
11634268,282.033,39.53,97983.0,1.1642
11644512,281.946,39.53,97984.0,1.16421
11654442,282.118,39.53,97982.0,1.16419
11676483,281.774,39.53,97986.0,1.16424
11688118,282.459,39.53,97978.0,1.16414
11699033,282.29,39.53,97980.0,1.16416
11720584,282.118,39.53,97982.0,1.16419
11731130,282.033,39.53,97983.0,1.1642
11741448,281.862,39.53,97985.0,1.16422
11762981,282.033,39.53,97983.0,1.1642
11773453,282.202,39.53,97981.0,1.16418
11783472,282.374,39.53,97979.0,1.16415
11805477,282.033,39.53,97983.0,1.1642
11816494,282.374,39.53,97979.0,1.16415
11828264,282.033,39.53,97983.0,1.1642
11848544,282.29,39.53,97980.0,1.16416
11858999,282.29,39.53,97980.0,1.16416
11869436,282.459,39.53,97978.0,1.16414
11890449,282.118,39.53,97982.0,1.16419
11901453,282.118,39.53,97982.0,1.16419
11912559,281.946,39.53,97984.0,1.16421
11934533,281.946,39.54,97984.0,1.16421
11945452,281.946,39.54,97984.0,1.16421
11955874,281.69,39.54,97987.0,1.16425
11976866,282.118,39.54,97982.0,1.16419
11987907,282.033,39.54,97983.0,1.1642
